gene,gene_id,condition,donor_correlation_mean,donor_correlation_min
EIF3H,ENSG00000147677,Rest,0.5634777857057793,0.5511684500257775
EIF3J,ENSG00000104131,Rest,0.4629762649644536,0.3590764097232164
EIF3K,ENSG00000178982,Rest,0.5787462562778484,0.5025960143188893
EIF3L,ENSG00000100129,Rest,0.5952862847284363,0.5421725361879879
EIF4A1,ENSG00000161960,Rest,0.2623631527711486,0.2285298304460974
EIF4B,ENSG00000063046,Rest,-0.1834209886963952,-0.2299721250169785
EIF4G1,ENSG00000114867,Rest,0.5270446845616769,0.4940957024764941
EIF4G2,ENSG00000110321,Rest,0.4361956284881785,0.3825666987629699
EIF4H,ENSG00000106682,Rest,-0.1112940781229257,-0.1944227251924855
EIF5A,ENSG00000132507,Rest,0.4484708441725107,0.3102492843490897
EIPR1,ENSG00000032389,Rest,0.5687321776096427,0.4244736389394254
ELAVL1,ENSG00000066044,Rest,0.664927556802715,0.5697186408989298
ELF4,ENSG00000102034,Rest,0.4422637279954586,0.3305911180047829
ELOB,ENSG00000103363,Rest,0.4356447425969641,0.4098791710611076
ELOC,ENSG00000154582,Rest,0.5891594076521162,0.5123129035917393
ELOF1,ENSG00000130165,Rest,0.5054910064662493,0.4714840348069244
ELP1,ENSG00000070061,Rest,0.5442430419189613,0.5069750853727656
ELP2,ENSG00000134759,Rest,0.5734030094179362,0.5485884664950044
ELP3,ENSG00000134014,Rest,0.6260857124606896,0.4618159190608268
ELP4,ENSG00000109911,Rest,0.3424066715877252,0.2228273953325989
ELP5,ENSG00000170291,Rest,0.6729172667396973,0.6203484406758129
ELP6,ENSG00000163832,Rest,0.4188494389087411,0.2561019283839493
EMC4,ENSG00000128463,Rest,0.4512318946682516,0.0288755865083298
EMC6,ENSG00000127774,Rest,0.5408809613646293,0.0669352728990936
EMC9,ENSG00000100908,Rest,0.0282942523624616,-0.0200774913292036
EME2,ENSG00000197774,Rest,-0.0845372932242203,-0.2427748271685053
EML2,ENSG00000125746,Rest,0.0692453415212437,-0.1464017508846399
EMX1,ENSG00000135638,Rest,0.7429367521220799,0.4911722112232817
ENDOG,ENSG00000167136,Rest,-0.1868602212863817,-0.356800590516046
ENO3,ENSG00000108515,Rest,0.1268235574693122,-0.0517412837336785
EP300,ENSG00000100393,Rest,0.1403988688971507,-0.2544328410544373
EPB41L3,ENSG00000082397,Rest,0.4818255511336784,0.1905443422593781
EPC1,ENSG00000120616,Rest,0.4985301097257418,0.4497281239817254
ERCC1,ENSG00000012061,Rest,0.2952980118549442,0.1687747435774603
ERCC4,ENSG00000175595,Rest,0.4439079137194184,0.3279836724804138
ERCC6L,ENSG00000186871,Rest,0.0947186689718754,-0.0502877905174174
ERF,ENSG00000105722,Rest,-0.0360352405536868,-0.1203280088082399
ERGIC3,ENSG00000125991,Rest,-0.2804573169578825,-0.3726037779554556
ERN1,ENSG00000178607,Rest,0.7437926507593797,0.6260026987357201
ETFDH,ENSG00000171503,Rest,0.2635953249676993,0.1186434306383353
ETNK1,ENSG00000139163,Rest,0.6383624723210645,0.4400069337496641
ETV2,ENSG00000105672,Rest,0.2460183778484214,0.07282729382447
EWSR1,ENSG00000182944,Rest,0.6959820710922533,0.5967595015628442
EXOC1,ENSG00000090989,Rest,0.3096206450611252,0.1007172060554471
EXOC7,ENSG00000182473,Rest,0.2696806359586381,0.2520382811855293
EXOSC1,ENSG00000171311,Rest,0.486570516659048,0.4364144763999897
EXT1,ENSG00000182197,Rest,0.5219840815723414,0.4771602841649935
EXT2,ENSG00000151348,Rest,0.5771729726646999,0.4423123132468447
EZH2,ENSG00000106462,Rest,0.2400365903659221,-0.0561562259809631
FADS1,ENSG00000149485,Rest,0.5844664233549176,0.371899235826218
FAF2,ENSG00000113194,Rest,0.224967171506158,0.1319375217849422
FAM110A,ENSG00000125898,Rest,0.1045051103124002,-0.1614839190708048
FAM120A,ENSG00000048828,Rest,0.7782636301060725,0.694681210707509
FAM122A,ENSG00000187866,Rest,0.0170423332123762,-0.1055297795109412
FAM131A,ENSG00000175182,Rest,0.325799630205342,0.2612354414047874
FAM161A,ENSG00000170264,Rest,-0.104051189466843,-0.2108401633283471
FAM208A,ENSG00000163946,Rest,0.6509430157399093,0.5687031478162159
FAM209B,ENSG00000213714,Rest,0.2906421256971715,0.2906421256971715
FAM220A,ENSG00000178397,Rest,0.6202482791723956,0.4034082231377386
FAM229A,ENSG00000225828,Rest,-0.2441361322852734,-0.2838789029795198
FAM3C,ENSG00000196937,Rest,0.5080321562039928,0.3386509423111069
FAM83F,ENSG00000133477,Rest,0.197385002596985,0.0932745137499201
FAM89B,ENSG00000176973,Rest,0.2188797422019864,0.2040360848392728
FAM98B,ENSG00000171262,Rest,0.6027368247768511,0.3543769363380686
FAM98C,ENSG00000130244,Rest,0.2674739525527926,-0.2814564464641503
FANCA,ENSG00000187741,Rest,0.6193531186315092,0.5091811985569564
FANCB,ENSG00000181544,Rest,0.4532687400935205,0.4072020096729845
FANCD2,ENSG00000144554,Rest,0.4640944111746272,0.2756038514126754
FANCE,ENSG00000112039,Rest,0.0350838041123494,-0.4996504518168762
FANCF,ENSG00000183161,Rest,0.5076543101862518,0.2713112830691837
FANCI,ENSG00000140525,Rest,0.0980751671364955,-0.0372458671296331
FANCL,ENSG00000115392,Rest,0.4361874432520327,0.2428079834333956
FANCM,ENSG00000187790,Rest,0.6985084332428118,0.4737767277414607
FBF1,ENSG00000188878,Rest,0.0162954804736892,-0.1790264644336199
FBRS,ENSG00000156860,Rest,0.5792283299451322,0.2750189648616238
FBXL15,ENSG00000107872,Rest,-0.0983598266675518,-0.1048122625728268
FBXL3,ENSG00000005812,Rest,0.2847354207022504,0.2613165218350056
FBXO11,ENSG00000138081,Rest,0.7719002278889119,0.6109854511997863
FBXO2,ENSG00000116661,Rest,0.7439569720202673,0.5208187461793224
FBXO28,ENSG00000143756,Rest,0.7482547049639757,0.6722808870208052
FBXO3,ENSG00000110429,Rest,0.3476606847543418,0.2990887993565544
FBXO32,ENSG00000156804,Rest,0.4377960261374764,0.3796349448148894
FBXO38,ENSG00000145868,Rest,0.0143596911560102,-0.1077791565173185
FBXO42,ENSG00000037637,Rest,0.7488993511687688,0.4950422140507292
FBXW7,ENSG00000109670,Rest,0.7045873366547899,0.5169506799079795
FDX1,ENSG00000137714,Rest,0.4038050519561887,0.2215734753163991
FDX2,ENSG00000267673,Rest,0.2472917098584515,0.0161055381093212
FEM1A,ENSG00000141965,Rest,0.3748139553598381,0.0832247138811663
FGFR1OP,ENSG00000213066,Rest,0.4197066542882224,0.2219173480861469
FGFR1OP2,ENSG00000111790,Rest,0.3110826209142155,0.2945169893868009
FH,ENSG00000091483,Rest,0.5164457151596865,0.4892303573524844
FHL1,ENSG00000022267,Rest,-0.2383583602454726,-0.4561597278293097
FIGNL1,ENSG00000132436,Rest,0.4892983286581494,0.4019462339957476
FITM1,ENSG00000139914,Rest,0.5294633497787827,0.4021906567728229
FKBP2,ENSG00000173486,Rest,0.274675891572964,0.1698965707653503
FLAD1,ENSG00000160688,Rest,0.302742720187684,0.1191584429989343
FLI1,ENSG00000151702,Rest,0.6504133974674295,0.6027919131925922
FLT1,ENSG00000102755,Rest,0.2297265869459232,0.0073532633444949
FNBP4,ENSG00000109920,Rest,0.2231395406764453,0.1492438103575631
FOSL2,ENSG00000075426,Rest,0.4355365338103332,0.2247441791089152
FOXK1,ENSG00000164916,Rest,0.6064148646000612,0.5760518307412968
FOXN2,ENSG00000170802,Rest,0.645811828789265,0.5920094434996557
FOXO1,ENSG00000150907,Rest,0.647033610669283,0.5957105290219431
FOXS1,ENSG00000179772,Rest,0.564064304899742,0.2733159953732933
FRA10AC1,ENSG00000148690,Rest,0.3697423904533183,-0.0604269242350003
FUBP1,ENSG00000162613,Rest,0.5139076102344835,0.4482408824390685
G3BP1,ENSG00000145907,Rest,0.391484756513317,0.2695296507989629
GABARAPL1,ENSG00000139112,Rest,0.5142095478540157,0.4437392608305244
GABPA,ENSG00000154727,Rest,0.325273700425913,0.0159773773395192
GABPB1,ENSG00000104064,Rest,0.5278705989629944,0.5149110304098107
GALNT6,ENSG00000139629,Rest,-0.1150313398403625,-0.2343163075092486
GANAB,ENSG00000089597,Rest,0.2702173815228781,0.1221711418063517
GAREM1,ENSG00000141441,Rest,-0.3022813130254859,-0.3914719406344342
GATA3,ENSG00000107485,Rest,0.678728518495347,0.6769032698007511
GATAD1,ENSG00000157259,Rest,0.3020028764285828,0.0119589565137866
GATAD2B,ENSG00000143614,Rest,0.728564765457265,0.6316498788962666
GBA,ENSG00000177628,Rest,0.3763822549395187,-0.0571708596341981
GCN1,ENSG00000089154,Rest,0.5069022176523862,0.315344869287013
GCSH,ENSG00000140905,Rest,0.2567431371161405,-0.0070260876378897
GDAP2,ENSG00000196505,Rest,0.5276046795383177,0.4673083867890099
GDF9,ENSG00000164404,Rest,0.4487124284826191,0.4094148822293791
GEN1,ENSG00000178295,Rest,0.326331942546253,0.2470828579118409
GGA3,ENSG00000125447,Rest,0.441830893262545,0.3624415270603665
GGACT,ENSG00000134864,Rest,0.2759996222885006,0.1837193411721102
GID8,ENSG00000101193,Rest,0.4164908674280737,0.3084928662743241
GIGYF2,ENSG00000204120,Rest,0.3628240179193846,0.3072345443453113
GJC1,ENSG00000182963,Rest,0.3402773100987017,0.1659795269381453
GLIPR2,ENSG00000122694,Rest,0.2699661493312958,0.1984439503973226
GMEB1,ENSG00000162419,Rest,0.6102324662445288,0.5301551907140928
GMEB2,ENSG00000101216,Rest,1.0,0.9999999999999998
GNA13,ENSG00000120063,Rest,0.3568355656045063,0.2654162965410691
GNAS,ENSG00000087460,Rest,0.6027932188039465,0.4550698821670155
GNAZ,ENSG00000128266,Rest,0.5531607321802295,0.5070303933009399
GNB1L,ENSG00000185838,Rest,0.4739394192201677,0.3998534564167496
GNG11,ENSG00000127920,Rest,-0.0268195662327778,-0.2387942477646971
GNLY,ENSG00000115523,Rest,0.3543206795567115,-0.4393851214548406
GNMT,ENSG00000124713,Rest,0.1555838162732137,-0.1130407753504682
GNPDA2,ENSG00000163281,Rest,0.8208103118620489,0.734198454795661
GNS,ENSG00000135677,Rest,0.1275111745902749,-0.0137320099442208
GOLGA3,ENSG00000090615,Rest,-0.0628284294480307,-0.0878214679297959
GOLGA5,ENSG00000066455,Rest,0.7332242080085297,0.4929620459569631
GOLGA8A,ENSG00000175265,Rest,0.5655227065221378,0.4410358544226692
GP9,ENSG00000169704,Rest,-0.1520718897709911,-0.3001518396229308
GPAA1,ENSG00000197858,Rest,0.5103541327946751,0.306795294013657
GPALPP1,ENSG00000133114,Rest,0.4628921426841985,0.3703617231064479
GPATCH3,ENSG00000198746,Rest,-0.0269436319362843,-0.0832928428090648
GPATCH8,ENSG00000186566,Rest,0.8184036042418462,0.6838430698345278
GPI,ENSG00000105220,Rest,0.7318368432441114,0.6936137005958196
GPR137,ENSG00000173264,Rest,0.452513752028861,0.2122680896023369
GPR15,ENSG00000154165,Rest,-0.0573795143192027,-0.075927328306379
GPR63,ENSG00000112218,Rest,-0.260345166542322,-0.3811240677615962
GPR82,ENSG00000171657,Rest,-0.1670431324151292,-0.2150206737117547
GPS2,ENSG00000132522,Rest,0.4377057269103618,0.3351714195268098
GRAP,ENSG00000154016,Rest,0.9726695885640384,0.9522824458220926
GRWD1,ENSG00000105447,Rest,0.5087082053824515,0.4606824029295484
GSS,ENSG00000100983,Rest,0.3864275499713049,0.3257236648283617
GSTCD,ENSG00000138780,Rest,0.8055248233585656,0.7740508420839312
GTF2H5,ENSG00000272047,Rest,0.1598827007957798,-0.0660445177779463
GTF3C6,ENSG00000155115,Rest,0.147526614851345,0.0766461495363292
GUCA1B,ENSG00000112599,Rest,0.0552802611223767,-0.1144082245932636
GYPC,ENSG00000136732,Rest,0.5291978771501373,0.4019720910583472
GZF1,ENSG00000125812,Rest,0.1642919659346086,0.0739701917337459
GZMB,ENSG00000100453,Rest,0.2341324638687921,0.1729206670481467
H2AFZ,ENSG00000164032,Rest,0.5302666917201532,0.4754263951316558
H3F3C,ENSG00000188375,Rest,0.231307980098411,0.0386301159229558
HCCS,ENSG00000004961,Rest,0.4762039502911241,0.4017942975733093
HCN2,ENSG00000099822,Rest,-0.0422796598181433,-0.2437291225015665
HDAC1,ENSG00000116478,Rest,0.5370500718302952,0.4487544102546322
HDAC3,ENSG00000171720,Rest,0.3262844907139347,0.2677130867428186
HDAC7,ENSG00000061273,Rest,0.3168382278694986,0.2097683844820977
HDHD3,ENSG00000119431,Rest,0.0486410208722588,-0.1850075075260846
HEATR3,ENSG00000155393,Rest,0.0090519604468977,-0.2150231479923485
HEATR5B,ENSG00000008869,Rest,0.1796725288548666,0.081542891067579
HELT,ENSG00000187821,Rest,0.2457230515430168,-0.0192398933092046
HELZ,ENSG00000198265,Rest,0.5594926719312103,0.174887354823035
HES4,ENSG00000188290,Rest,-0.1117483990042364,-0.2038806716333101
HEXDC,ENSG00000169660,Rest,0.4177934169753829,0.3057712815412871
HEXIM1,ENSG00000186834,Rest,0.7583762968764823,0.6435282328488362
HEY1,ENSG00000164683,Rest,0.03966600093071,-1.0
HHAT,ENSG00000054392,Rest,0.5457267318888023,0.5068033086943105
HIBADH,ENSG00000106049,Rest,-0.2303668731528086,-0.3298762746758936
HIP1R,ENSG00000130787,Rest,0.1045862694128056,0.0324464713397285
HIST1H2BI,ENSG00000278588,Rest,-0.1957226714154979,-0.359375078567744
HIVEP3,ENSG00000127124,Rest,0.391056629497067,0.3185759710428087
HMBS,ENSG00000256269,Rest,-0.0717337051302589,-0.1336934974528261
HMGA1,ENSG00000137309,Rest,0.008004030642443,-0.1086276037992236
HMGN5,ENSG00000198157,Rest,-0.1133911565226182,-0.1515448682828347
HNF4A,ENSG00000101076,Rest,0.3212332473065036,0.1982378611331612
HNRNPA1,ENSG00000135486,Rest,0.607118859607984,0.5307579936048424
HNRNPA2B1,ENSG00000122566,Rest,0.4147395647858216,0.2280430158427559
HNRNPD,ENSG00000138668,Rest,0.6501186599544734,0.5106930338157275
HNRNPH1,ENSG00000169045,Rest,0.2847841047765992,0.1533653205063494
HOMER1,ENSG00000152413,Rest,0.05826979863311,-0.0820044041392246
HOXB13,ENSG00000159184,Rest,0.6317964513124376,0.465660124990509
HOXB2,ENSG00000173917,Rest,0.5040108881663343,0.3138002840547497
HOXB4,ENSG00000182742,Rest,0.4839054665580589,0.3986492597187834
HOXC10,ENSG00000180818,Rest,0.1972896901189676,0.0523011948185493
HOXD13,ENSG00000128714,Rest,0.1116824112292645,-0.0002602576643463
HP1BP3,ENSG00000127483,Rest,0.1428763191229483,0.1246313215396155
HPRT1,ENSG00000165704,Rest,0.0498773588177523,-0.0199093951693094
HPS1,ENSG00000107521,Rest,-0.2003647653171535,-0.3171518804202259
HSD11B2,ENSG00000176387,Rest,0.4321452667228581,0.3742753107437143
HSD17B10,ENSG00000072506,Rest,0.4413049295125921,0.3955128083725043
HSD17B13,ENSG00000170509,Rest,-0.2709541535426305,-0.3580219678913305
HSDL2,ENSG00000119471,Rest,-0.3095434814665563,-0.4148352969949726
HSPA14,ENSG00000187522,Rest,0.2118506403200824,0.0236104277298164
HSPA8,ENSG00000109971,Rest,0.4511899694488765,0.113819615770544
HSPBAP1,ENSG00000169087,Rest,0.2283594149078287,-0.0002329260813929
HSPE1,ENSG00000115541,Rest,0.0491919918744133,-0.0668865834450743
HSPH1,ENSG00000120694,Rest,0.4690269691302058,0.4506879323725511
HUWE1,ENSG00000086758,Rest,0.6008686891969984,0.4729939262543307
HYKK,ENSG00000188266,Rest,0.5652414833210387,0.3463706279882105
ICOS,ENSG00000163600,Rest,0.0376805478071265,0.0269502854124313
ID2,ENSG00000115738,Rest,0.3928465304790253,0.2901133101835206
IFFO2,ENSG00000169991,Rest,-0.3643777970393405,-0.4677545862415117
IFI27L1,ENSG00000165948,Rest,0.6154281477446664,0.5516870050506573
IFI30,ENSG00000216490,Rest,-0.2260701363542534,-0.2972093144376155
IFNAR1,ENSG00000142166,Rest,0.6522102062253111,0.4897743081942635
IFNLR1,ENSG00000185436,Rest,0.3587311146430947,0.3024869489238456
IL12RB2,ENSG00000081985,Rest,-0.1718968260610999,-0.1991727000452869
IL21,ENSG00000138684,Rest,0.5998671149166167,0.5529492857389765
IL23R,ENSG00000162594,Rest,0.5696838547475881,0.4451948574167452
IL9,ENSG00000145839,Rest,0.1090089345705617,-0.1270921012578227
ILVBL,ENSG00000105135,Rest,-0.2660999574284874,-0.3896568646596782
IMMP1L,ENSG00000148950,Rest,0.3479495477242578,0.1900014349159598
IMMP2L,ENSG00000184903,Rest,0.0990857876192136,0.0103037271254475
IMMT,ENSG00000132305,Rest,0.1841077030913971,0.0266997824442629
IMPA2,ENSG00000141401,Rest,0.2358321402340112,0.0403961596647516
IMPDH2,ENSG00000178035,Rest,0.2083379321871666,-0.0206291383275887
IMPG2,ENSG00000081148,Rest,0.3481615890438729,0.1720666491101616
ING5,ENSG00000168395,Rest,0.1557119100107153,-0.0104943089407619
INIP,ENSG00000148153,Rest,0.4160482632052049,0.2011122823857923
INO80,ENSG00000128908,Rest,0.3187771961393019,0.2209919432574965
INO80B,ENSG00000115274,Rest,0.2882820805638885,0.1725418249615053
INO80C,ENSG00000153391,Rest,0.6580805917786222,0.6320732761416161
INPP5F,ENSG00000198825,Rest,0.3440670132254269,0.2371084960822251
INPP5K,ENSG00000132376,Rest,0.3674328798433297,0.2886401053440838
INPPL1,ENSG00000165458,Rest,0.3336804404924993,0.1482552927506356
INSR,ENSG00000171105,Rest,0.6069335872115028,0.4882636359221664
INTS10,ENSG00000104613,Rest,0.521451218010777,0.4895986518204152
INTS12,ENSG00000138785,Rest,0.3297809470499729,0.2545178115100212
INTS13,ENSG00000064102,Rest,0.4312824754162838,0.3215927323044181
INTS14,ENSG00000138614,Rest,0.3307037905253164,0.2975483606842618
INTS6,ENSG00000102786,Rest,0.006859740363305,-0.1301202377130697
IPO11,ENSG00000086200,Rest,0.0881101975040006,-0.084936964926957
IPO7,ENSG00000205339,Rest,0.2010443632825309,0.0432626857584228
IPO9,ENSG00000198700,Rest,0.3369572993830566,0.2604398659386229
IRF1,ENSG00000125347,Rest,0.705711285223651,0.6355139737258177
IRF2,ENSG00000168310,Rest,0.650410760056225,0.5793972985708734
IRF2BP1,ENSG00000170604,Rest,0.2238487989818867,0.0785736883449999
IRF9,ENSG00000213928,Rest,0.7899602490360594,0.7391903937233739
ISCA1,ENSG00000135070,Rest,0.6449971054453237,0.5331221898770667
ISCA2,ENSG00000165898,Rest,0.5457873357230927,0.3329604780379575
ISG15,ENSG00000187608,Rest,0.4191521381602538,0.1950690001464088
IST1,ENSG00000182149,Rest,0.6374205458483672,0.5423406886547134
ITGB2,ENSG00000160255,Rest,0.6106684887069397,0.334433367693108
ITM2B,ENSG00000136156,Rest,0.639808518107717,0.4907108317425858
ITPA,ENSG00000125877,Rest,0.5487690125981065,0.3972850073496212
ITPK1,ENSG00000100605,Rest,0.0870011797516189,-0.0535732996548683
ITSN1,ENSG00000205726,Rest,0.2323983293301158,0.2011569605698271
IWS1,ENSG00000163166,Rest,0.5476100891288308,0.4419522783771409
JAKMIP2,ENSG00000176049,Rest,0.101615159541238,-0.0358817596081508
JOSD2,ENSG00000161677,Rest,0.714490591665189,0.6617102134391828
JUNB,ENSG00000171223,Rest,0.5451495365246046,0.3205637904270704
JUND,ENSG00000130522,Rest,0.1738994011959259,0.0433561534857542
KAT14,ENSG00000149474,Rest,0.6608112653060269,0.5474041028107577
KAT6A,ENSG00000083168,Rest,0.3880208838795891,0.3089318858367542
KAT7,ENSG00000136504,Rest,0.0502777881171683,-0.0384164890888292
KBTBD2,ENSG00000170852,Rest,0.239274716516574,0.109486914760121
KCNA2,ENSG00000177301,Rest,0.2816705940396352,0.1991447838319436
KCTD21,ENSG00000188997,Rest,0.7184742718619125,0.7044265881398499
KDELC2,ENSG00000178202,Rest,0.6826721267270721,0.6724130367689627
KDELR2,ENSG00000136240,Rest,0.922178834099842,0.8939246269955551
KDM1A,ENSG00000004487,Rest,0.7186046460212284,0.6287424969935966
KDM2A,ENSG00000173120,Rest,0.6381181976662601,0.5944133753504176
KDM3B,ENSG00000120733,Rest,0.7973206288158696,0.6381889663223881
KDM4A,ENSG00000066135,Rest,0.1288182611315257,-0.0116710028261904
KDM5C,ENSG00000126012,Rest,0.8112696460880281,0.7345677519903882
KDM6A,ENSG00000147050,Rest,0.4364054798353469,0.4117075561213018
KDM8,ENSG00000155666,Rest,0.3359036303393846,0.0749828083917671
KEAP1,ENSG00000079999,Rest,0.4150019163871494,0.3622373415474603
KHDRBS1,ENSG00000121774,Rest,0.1250671648707658,-0.0410164893305234
KIAA0556,ENSG00000047578,Rest,0.7394362755434242,0.6932379373223445
KIAA0586,ENSG00000100578,Rest,0.130910203098165,0.0179058336623278
KIAA1551,ENSG00000174718,Rest,0.6057490675051266,0.5895570124272898
KIAA2026,ENSG00000183354,Rest,0.6084546961991554,0.3926555370188481
KIF20A,ENSG00000112984,Rest,0.5092290497099019,0.401770895319923
KIFAP3,ENSG00000075945,Rest,0.5558956876614476,0.5077305967171316
KLF10,ENSG00000155090,Rest,-0.2627285922670678,-0.309673305747172
KLF13,ENSG00000169926,Rest,0.3855455713158345,0.237190636444731
KLF15,ENSG00000163884,Rest,0.2592086943628323,0.0586994875802867
KLF2,ENSG00000127528,Rest,0.4744302928671343,0.3999228920601073
KLHDC10,ENSG00000128607,Rest,-0.1586710962538826,-0.1966417534445017
KMT2B,ENSG00000272333,Rest,0.6807919494409588,0.2987077327341354
KMT2C,ENSG00000055609,Rest,0.5940830800851864,0.5517058732011628
KMT2E,ENSG00000005483,Rest,0.1643615625701899,0.0267048092986943
KMT5A,ENSG00000183955,Rest,0.1071782075146658,0.1071782075146658
KMT5B,ENSG00000110066,Rest,0.6360187434890535,0.5177176901199987
KPNA1,ENSG00000114030,Rest,0.3920988184340888,0.3128283713866875
KRBA2,ENSG00000184619,Rest,0.2825628574313213,-0.0269646638518164
KRCC1,ENSG00000172086,Rest,-0.2361699969108338,-0.3169104334454731
KRR1,ENSG00000111615,Rest,0.2804440516671553,0.0572924428223297
KRT72,ENSG00000170486,Rest,-0.4119993735807803,-0.6074163593858402
KTI12,ENSG00000198841,Rest,0.4755410732154333,0.1887064658489872
L2HGDH,ENSG00000087299,Rest,0.76389519750564,0.4413625453405932
L3MBTL2,ENSG00000100395,Rest,0.7970887144561879,0.7774189001763474
L3MBTL3,ENSG00000198945,Rest,0.8312615445035915,0.6696856581560948
LAGE3,ENSG00000196976,Rest,0.316321684272019,0.1605227566946876
LAMP1,ENSG00000185896,Rest,-0.1024185294040895,-0.1822260141333871
LAMTOR1,ENSG00000149357,Rest,0.0853066969860149,-0.3613339286049438
LAMTOR2,ENSG00000116586,Rest,0.5787046883305744,0.5072541184179796
