,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
122,ENSG00000196323,CE0008678_CE0006864,CE0010866_CE0008162,0.35588075049133566,0.7541354235395941,447,Rest,ZBTB44,Rest,75.0,52,86,138,-6.2925875222856895,True,74.9830378207419,False,>10 DE genes,on-target KD
123,ENSG00000196937,CE0008678_CE0010866,CE0008162_CE0006864,0.5375921896281456,0.6104189794796223,146,Rest,FAM3C,Rest,333.0,122,90,212,-8.604425619100498,True,68.35469775079149,False,>10 DE genes,on-target KD
124,ENSG00000196937,CE0008678_CE0008162,CE0010866_CE0006864,0.3386509423111069,,1482,Rest,FAM3C,Rest,333.0,122,90,212,-8.604425619100498,True,68.35469775079149,False,>10 DE genes,on-target KD
125,ENSG00000196937,CE0008678_CE0006864,CE0010866_CE0008162,0.647853336672726,0.8503410629135779,93,Rest,FAM3C,Rest,333.0,122,90,212,-8.604425619100498,True,68.35469775079149,False,>10 DE genes,on-target KD
126,ENSG00000197774,CE0008678_CE0010866,CE0008162_CE0006864,-0.11901256365331823,0.900706788461459,26,Rest,EME2,Rest,246.0,14,23,37,-0.825285079021702,True,1.5963700485565655,False,>10 DE genes,on-target KD
127,ENSG00000197774,CE0008678_CE0008162,CE0010866_CE0006864,-0.24277482716850532,0.5814378824013045,442,Rest,EME2,Rest,246.0,14,23,37,-0.825285079021702,True,1.5963700485565655,False,>10 DE genes,on-target KD
128,ENSG00000197774,CE0008678_CE0006864,CE0010866_CE0008162,0.10817551114916246,0.618592306370361,180,Rest,EME2,Rest,246.0,14,23,37,-0.825285079021702,True,1.5963700485565655,False,>10 DE genes,on-target KD
129,ENSG00000198408,CE0008678_CE0010866,CE0008162_CE0006864,-0.025381816998026486,0.39512958109979673,192,Rest,OGA,Rest,71.0,25,14,39,-6.94409116659176,True,98.71571176148665,False,>10 DE genes,on-target KD
130,ENSG00000198408,CE0008678_CE0008162,CE0010866_CE0006864,-0.02908861122546336,0.40664632875048085,163,Rest,OGA,Rest,71.0,25,14,39,-6.94409116659176,True,98.71571176148665,False,>10 DE genes,on-target KD
131,ENSG00000198408,CE0008678_CE0006864,CE0010866_CE0008162,0.13175022690553082,0.5665803663989959,119,Rest,OGA,Rest,71.0,25,14,39,-6.94409116659176,True,98.71571176148665,False,>10 DE genes,on-target KD
132,ENSG00000198492,CE0008678_CE0010866,CE0008162_CE0006864,0.5276154576749673,0.818160601860085,830,Rest,YTHDF2,Rest,629.0,619,283,902,-26.707982717614687,True,110.8857146691635,False,>10 DE genes,on-target KD
133,ENSG00000198492,CE0008678_CE0008162,CE0010866_CE0006864,0.5978036413266339,0.721168293257832,1077,Rest,YTHDF2,Rest,629.0,619,283,902,-26.707982717614687,True,110.8857146691635,False,>10 DE genes,on-target KD
134,ENSG00000198492,CE0008678_CE0006864,CE0010866_CE0008162,0.4338384234755514,0.7071497520988183,1266,Rest,YTHDF2,Rest,629.0,619,283,902,-26.707982717614687,True,110.8857146691635,False,>10 DE genes,on-target KD
135,ENSG00000198746,CE0008678_CE0010866,CE0008162_CE0006864,-0.08329284280906488,,460,Rest,GPATCH3,Rest,576.0,66,8,74,-8.740908203157748,True,13.585212796292952,False,>10 DE genes,on-target KD
136,ENSG00000198746,CE0008678_CE0008162,CE0010866_CE0006864,0.013853211522264043,,345,Rest,GPATCH3,Rest,576.0,66,8,74,-8.740908203157748,True,13.585212796292952,False,>10 DE genes,on-target KD
137,ENSG00000198746,CE0008678_CE0006864,CE0010866_CE0008162,-0.011391264522052292,,126,Rest,GPATCH3,Rest,576.0,66,8,74,-8.740908203157748,True,13.585212796292952,False,>10 DE genes,on-target KD
138,ENSG00000204469,CE0008678_CE0010866,CE0008162_CE0006864,0.5395033648233318,0.5636744350751162,12,Rest,PRRC2A,Rest,392.0,10,22,32,-12.97044016635518,True,48.474544664220666,False,>10 DE genes,on-target KD
139,ENSG00000204469,CE0008678_CE0008162,CE0010866_CE0006864,0.6635938413872716,0.7489714979277623,31,Rest,PRRC2A,Rest,392.0,10,22,32,-12.97044016635518,True,48.474544664220666,False,>10 DE genes,on-target KD
140,ENSG00000204469,CE0008678_CE0006864,CE0010866_CE0008162,0.6673923585191187,0.8749725959769797,21,Rest,PRRC2A,Rest,392.0,10,22,32,-12.97044016635518,True,48.474544664220666,False,>10 DE genes,on-target KD
141,ENSG00000213096,CE0008678_CE0010866,CE0008162_CE0006864,-0.09798581022742166,,366,Rest,ZNF254,Rest,271.0,61,17,78,-3.869058120271936,True,6.545052462160888,False,>10 DE genes,on-target KD
142,ENSG00000213096,CE0008678_CE0008162,CE0010866_CE0006864,-0.04892853820812614,0.5209438702658479,436,Rest,ZNF254,Rest,271.0,61,17,78,-3.869058120271936,True,6.545052462160888,False,>10 DE genes,on-target KD
143,ENSG00000213096,CE0008678_CE0006864,CE0010866_CE0008162,-0.33301693545968775,,539,Rest,ZNF254,Rest,271.0,61,17,78,-3.869058120271936,True,6.545052462160888,False,>10 DE genes,on-target KD
144,ENSG00000213588,CE0008678_CE0010866,CE0008162_CE0006864,0.1855992641504137,,3805,Rest,ZBTB9,Rest,440.0,797,320,1117,-4.621534793281625,True,13.571668562313294,False,>10 DE genes,on-target KD
145,ENSG00000213588,CE0008678_CE0008162,CE0010866_CE0006864,0.2430097162081412,0.18644239955953684,3794,Rest,ZBTB9,Rest,440.0,797,320,1117,-4.621534793281625,True,13.571668562313294,False,>10 DE genes,on-target KD
146,ENSG00000213588,CE0008678_CE0006864,CE0010866_CE0008162,0.212009602200491,0.18212186652280882,3341,Rest,ZBTB9,Rest,440.0,797,320,1117,-4.621534793281625,True,13.571668562313294,False,>10 DE genes,on-target KD
147,ENSG00000271447,CE0008678_CE0010866,CE0008162_CE0006864,-0.052538081891534444,,624,Rest,MMP28,Rest,609.0,29,5,34,0.0,False,,False,>10 DE genes,no on-target KD
148,ENSG00000271447,CE0008678_CE0008162,CE0010866_CE0006864,-0.3882974910860795,0.21214876499791038,2419,Rest,MMP28,Rest,609.0,29,5,34,0.0,False,,False,>10 DE genes,no on-target KD
149,ENSG00000271447,CE0008678_CE0006864,CE0010866_CE0008162,-0.015141304957600006,0.7069901065763414,602,Rest,MMP28,Rest,609.0,29,5,34,0.0,False,,False,>10 DE genes,no on-target KD
0,ENSG00000005889,CE0008678_CE0010866,CE0008162_CE0006864,0.324982874599717,0.829356608608847,109,Rest,ZFX,Rest,157.0,15,20,35,-3.878629830946488,True,24.85304870790205,False,>10 DE genes,on-target KD
1,ENSG00000005889,CE0008678_CE0008162,CE0010866_CE0006864,0.6649150988578459,0.6973848049906393,44,Rest,ZFX,Rest,157.0,15,20,35,-3.878629830946488,True,24.85304870790205,False,>10 DE genes,on-target KD
2,ENSG00000005889,CE0008678_CE0006864,CE0010866_CE0008162,0.30108209580156026,0.4096454253644079,71,Rest,ZFX,Rest,157.0,15,20,35,-3.878629830946488,True,24.85304870790205,False,>10 DE genes,on-target KD
3,ENSG00000033011,CE0008678_CE0010866,CE0008162_CE0006864,0.09113178831159825,0.627405827066912,827,Rest,ALG1,Rest,72.0,106,27,133,-0.5226607899744061,False,23.77678672426432,False,>10 DE genes,no on-target KD
4,ENSG00000033011,CE0008678_CE0008162,CE0010866_CE0006864,0.09960030494240082,0.6526058430587497,919,Rest,ALG1,Rest,72.0,106,27,133,-0.5226607899744061,False,23.77678672426432,False,>10 DE genes,no on-target KD
5,ENSG00000033011,CE0008678_CE0006864,CE0010866_CE0008162,-0.03198064480419282,0.316350296444167,1667,Rest,ALG1,Rest,72.0,106,27,133,-0.5226607899744061,False,23.77678672426432,False,>10 DE genes,no on-target KD
6,ENSG00000037241,CE0008678_CE0010866,CE0008162_CE0006864,0.23462120858502183,0.6720582978111418,165,Rest,RPL26L1,Rest,876.0,33,4,37,0.0,False,,False,>10 DE genes,no on-target KD
7,ENSG00000037241,CE0008678_CE0008162,CE0010866_CE0006864,-0.22176720348953002,0.419278480123166,44,Rest,RPL26L1,Rest,876.0,33,4,37,0.0,False,,False,>10 DE genes,no on-target KD
8,ENSG00000037241,CE0008678_CE0006864,CE0010866_CE0008162,0.5368764559306557,0.3117811566822631,50,Rest,RPL26L1,Rest,876.0,33,4,37,0.0,False,,False,>10 DE genes,no on-target KD
9,ENSG00000049883,CE0008678_CE0010866,CE0008162_CE0006864,0.7802306036410401,0.8674943971266093,72,Rest,PTCD2,Rest,257.0,10,40,50,-3.730305229178831,True,6.6558832495497615,False,>10 DE genes,on-target KD
10,ENSG00000049883,CE0008678_CE0008162,CE0010866_CE0006864,0.7755921696438339,0.8770005481040846,71,Rest,PTCD2,Rest,257.0,10,40,50,-3.730305229178831,True,6.6558832495497615,False,>10 DE genes,on-target KD
11,ENSG00000049883,CE0008678_CE0006864,CE0010866_CE0008162,0.4507902155013161,0.8941181142476173,26,Rest,PTCD2,Rest,257.0,10,40,50,-3.730305229178831,True,6.6558832495497615,False,>10 DE genes,on-target KD
12,ENSG00000054116,CE0008678_CE0010866,CE0008162_CE0006864,-0.08027152547089873,,1493,Rest,TRAPPC3,Rest,121.0,279,28,307,-3.340412560298762,True,90.04971157068066,False,>10 DE genes,on-target KD
13,ENSG00000054116,CE0008678_CE0008162,CE0010866_CE0006864,-0.05482570286755958,0.4361709163044467,941,Rest,TRAPPC3,Rest,121.0,279,28,307,-3.340412560298762,True,90.04971157068066,False,>10 DE genes,on-target KD
14,ENSG00000054116,CE0008678_CE0006864,CE0010866_CE0008162,-0.05765301552143556,0.3573038427017348,2030,Rest,TRAPPC3,Rest,121.0,279,28,307,-3.340412560298762,True,90.04971157068066,False,>10 DE genes,on-target KD
15,ENSG00000066455,CE0008678_CE0010866,CE0008162_CE0006864,0.8367388130620481,0.9018644934434324,38,Rest,GOLGA5,Rest,392.0,24,12,36,-9.335211631380998,True,29.68716749840204,False,>10 DE genes,on-target KD
16,ENSG00000066455,CE0008678_CE0008162,CE0010866_CE0006864,0.869971765006578,0.9247404719045269,20,Rest,GOLGA5,Rest,392.0,24,12,36,-9.335211631380998,True,29.68716749840204,False,>10 DE genes,on-target KD
17,ENSG00000066455,CE0008678_CE0006864,CE0010866_CE0008162,0.4929620459569631,0.8301783176341645,85,Rest,GOLGA5,Rest,392.0,24,12,36,-9.335211631380998,True,29.68716749840204,False,>10 DE genes,on-target KD
18,ENSG00000070061,CE0008678_CE0010866,CE0008162_CE0006864,0.5069750853727656,0.8414331581847199,443,Rest,ELP1,Rest,151.0,227,119,346,-4.909989170990844,True,21.18694442036279,False,>10 DE genes,on-target KD
19,ENSG00000070061,CE0008678_CE0008162,CE0010866_CE0006864,0.5375914310997917,0.8359552823502424,263,Rest,ELP1,Rest,151.0,227,119,346,-4.909989170990844,True,21.18694442036279,False,>10 DE genes,on-target KD
20,ENSG00000070061,CE0008678_CE0006864,CE0010866_CE0008162,0.5881626092843267,0.8388934767320773,299,Rest,ELP1,Rest,151.0,227,119,346,-4.909989170990844,True,21.18694442036279,False,>10 DE genes,on-target KD
21,ENSG00000100393,CE0008678_CE0010866,CE0008162_CE0006864,-0.2544328410544373,0.8132453245883605,27,Rest,EP300,Rest,2044.0,38,36,74,-17.111226631821552,True,91.6613187341645,False,>10 DE genes,on-target KD
22,ENSG00000100393,CE0008678_CE0008162,CE0010866_CE0006864,0.46111482891961214,0.659541278153888,70,Rest,EP300,Rest,2044.0,38,36,74,-17.111226631821552,True,91.6613187341645,False,>10 DE genes,on-target KD
23,ENSG00000100393,CE0008678_CE0006864,CE0010866_CE0008162,0.21451461882627748,0.8043327384583449,37,Rest,EP300,Rest,2044.0,38,36,74,-17.111226631821552,True,91.6613187341645,False,>10 DE genes,on-target KD
24,ENSG00000100418,CE0008678_CE0010866,CE0008162_CE0006864,0.36017800490345875,0.45690428413379963,739,Rest,DESI1,Rest,139.0,98,30,128,-6.329789078337612,True,49.11342707180651,False,>10 DE genes,on-target KD
25,ENSG00000100418,CE0008678_CE0008162,CE0010866_CE0006864,0.1740068329003215,0.7731480328928901,533,Rest,DESI1,Rest,139.0,98,30,128,-6.329789078337612,True,49.11342707180651,False,>10 DE genes,on-target KD
26,ENSG00000100418,CE0008678_CE0006864,CE0010866_CE0008162,0.11273312608731746,0.6146805265276727,1143,Rest,DESI1,Rest,139.0,98,30,128,-6.329789078337612,True,49.11342707180651,False,>10 DE genes,on-target KD
27,ENSG00000100711,CE0008678_CE0010866,CE0008162_CE0006864,0.015487064247065455,0.3806106582553189,425,Rest,ZFYVE21,Rest,156.0,125,35,160,-5.538132174540073,True,21.34579985717975,False,>10 DE genes,on-target KD
28,ENSG00000100711,CE0008678_CE0008162,CE0010866_CE0006864,0.13859595015374762,0.7771111642937748,1025,Rest,ZFYVE21,Rest,156.0,125,35,160,-5.538132174540073,True,21.34579985717975,False,>10 DE genes,on-target KD
29,ENSG00000100711,CE0008678_CE0006864,CE0010866_CE0008162,0.4023351326868833,0.6398032171259748,590,Rest,ZFYVE21,Rest,156.0,125,35,160,-5.538132174540073,True,21.34579985717975,False,>10 DE genes,on-target KD
30,ENSG00000101224,CE0008678_CE0010866,CE0008162_CE0006864,0.5590475687419836,0.7774111971369879,1206,Rest,CDC25B,Rest,428.0,750,506,1256,-18.45535731798765,True,551.4645575160082,False,>10 DE genes,on-target KD
31,ENSG00000101224,CE0008678_CE0008162,CE0010866_CE0006864,0.3873782897512544,0.7975877635940172,1866,Rest,CDC25B,Rest,428.0,750,506,1256,-18.45535731798765,True,551.4645575160082,False,>10 DE genes,on-target KD
32,ENSG00000101224,CE0008678_CE0006864,CE0010866_CE0008162,0.3379674160573141,0.7516782252382591,2450,Rest,CDC25B,Rest,428.0,750,506,1256,-18.45535731798765,True,551.4645575160082,False,>10 DE genes,on-target KD
33,ENSG00000101442,CE0008678_CE0010866,CE0008162_CE0006864,0.6117235752845823,0.8448808897134931,134,Rest,ACTR5,Rest,1373.0,187,145,332,-10.615891429315806,True,9.497770067704488,False,>10 DE genes,on-target KD
34,ENSG00000101442,CE0008678_CE0008162,CE0010866_CE0006864,0.5675169220631394,0.47997017058012087,215,Rest,ACTR5,Rest,1373.0,187,145,332,-10.615891429315806,True,9.497770067704488,False,>10 DE genes,on-target KD
35,ENSG00000101442,CE0008678_CE0006864,CE0010866_CE0008162,0.4575661228852168,0.3408800682169085,398,Rest,ACTR5,Rest,1373.0,187,145,332,-10.615891429315806,True,9.497770067704488,False,>10 DE genes,on-target KD
36,ENSG00000101544,CE0008678_CE0010866,CE0008162_CE0006864,0.910027872928474,0.9083593518902556,54,Rest,ADNP2,Rest,1236.0,34,24,58,-21.15445945535488,True,39.43108945768396,False,>10 DE genes,on-target KD
37,ENSG00000101544,CE0008678_CE0008162,CE0010866_CE0006864,0.9124129955869542,0.940325182297156,33,Rest,ADNP2,Rest,1236.0,34,24,58,-21.15445945535488,True,39.43108945768396,False,>10 DE genes,on-target KD
38,ENSG00000101544,CE0008678_CE0006864,CE0010866_CE0008162,0.9589639389908187,0.9320543180758798,36,Rest,ADNP2,Rest,1236.0,34,24,58,-21.15445945535488,True,39.43108945768396,False,>10 DE genes,on-target KD
39,ENSG00000104835,CE0008678_CE0010866,CE0008162_CE0006864,0.1516894974632984,0.8118727594606278,162,Rest,SARS2,Rest,450.0,47,30,77,-3.808676169419434,True,5.987014087136643,False,>10 DE genes,on-target KD
40,ENSG00000104835,CE0008678_CE0008162,CE0010866_CE0006864,0.26549206493929,0.8437959158698913,173,Rest,SARS2,Rest,450.0,47,30,77,-3.808676169419434,True,5.987014087136643,False,>10 DE genes,on-target KD
41,ENSG00000104835,CE0008678_CE0006864,CE0010866_CE0008162,0.03937127523868455,0.6923207936790498,26,Rest,SARS2,Rest,450.0,47,30,77,-3.808676169419434,True,5.987014087136643,False,>10 DE genes,on-target KD
42,ENSG00000114742,CE0008678_CE0010866,CE0008162_CE0006864,0.25855440427825754,0.5838600879600544,932,Rest,WDR48,Rest,131.0,90,107,197,-4.763530932707016,True,32.60020463754953,False,>10 DE genes,on-target KD
43,ENSG00000114742,CE0008678_CE0008162,CE0010866_CE0006864,0.4962315096687193,0.5597343477808977,142,Rest,WDR48,Rest,131.0,90,107,197,-4.763530932707016,True,32.60020463754953,False,>10 DE genes,on-target KD
44,ENSG00000114742,CE0008678_CE0006864,CE0010866_CE0008162,0.3331155047151477,0.4548676597822667,312,Rest,WDR48,Rest,131.0,90,107,197,-4.763530932707016,True,32.60020463754953,False,>10 DE genes,on-target KD
45,ENSG00000115274,CE0008678_CE0010866,CE0008162_CE0006864,0.17254182496150536,0.822693484159079,248,Rest,INO80B,Rest,204.0,125,41,166,-7.047731130680821,True,31.113353045476195,False,>10 DE genes,on-target KD
46,ENSG00000115274,CE0008678_CE0008162,CE0010866_CE0006864,0.5044758186437105,0.7819792366270042,220,Rest,INO80B,Rest,204.0,125,41,166,-7.047731130680821,True,31.113353045476195,False,>10 DE genes,on-target KD
47,ENSG00000115274,CE0008678_CE0006864,CE0010866_CE0008162,0.1878285980864499,0.8058092003210606,183,Rest,INO80B,Rest,204.0,125,41,166,-7.047731130680821,True,31.113353045476195,False,>10 DE genes,on-target KD
48,ENSG00000120686,CE0008678_CE0010866,CE0008162_CE0006864,0.7428040813851098,0.798089565775724,2027,Rest,UFM1,Rest,843.0,768,902,1670,-24.90414242149982,True,94.15545106579088,False,>10 DE genes,on-target KD
49,ENSG00000120686,CE0008678_CE0008162,CE0010866_CE0006864,0.6310279875961615,0.5255763146013351,2243,Rest,UFM1,Rest,843.0,768,902,1670,-24.90414242149982,True,94.15545106579088,False,>10 DE genes,on-target KD
50,ENSG00000120686,CE0008678_CE0006864,CE0010866_CE0008162,0.609669743892554,0.762911012921301,2370,Rest,UFM1,Rest,843.0,768,902,1670,-24.90414242149982,True,94.15545106579088,False,>10 DE genes,on-target KD
51,ENSG00000122565,CE0008678_CE0010866,CE0008162_CE0006864,0.7241194627166867,0.885295321144523,209,Rest,CBX3,Rest,891.0,52,14,66,-25.53139905996048,True,175.07101042022893,True,>10 DE genes,on-target KD
52,ENSG00000122565,CE0008678_CE0008162,CE0010866_CE0006864,0.6569837366201223,0.915369900493849,27,Rest,CBX3,Rest,891.0,52,14,66,-25.53139905996048,True,175.07101042022893,True,>10 DE genes,on-target KD
53,ENSG00000122565,CE0008678_CE0006864,CE0010866_CE0008162,0.7127214790374179,0.881844642623821,42,Rest,CBX3,Rest,891.0,52,14,66,-25.53139905996048,True,175.07101042022893,True,>10 DE genes,on-target KD
54,ENSG00000125122,CE0008678_CE0010866,CE0008162_CE0006864,-0.23076340283334962,,258,Rest,LRRC29,Rest,295.0,30,9,39,0.0,False,,False,>10 DE genes,no on-target KD
55,ENSG00000125122,CE0008678_CE0008162,CE0010866_CE0006864,-0.2730184436652914,,63,Rest,LRRC29,Rest,295.0,30,9,39,0.0,False,,False,>10 DE genes,no on-target KD
56,ENSG00000125122,CE0008678_CE0006864,CE0010866_CE0008162,-0.44065726972073954,0.6636853231899843,46,Rest,LRRC29,Rest,295.0,30,9,39,0.0,False,,False,>10 DE genes,no on-target KD
57,ENSG00000128714,CE0008678_CE0010866,CE0008162_CE0006864,0.28791860467245567,,288,Rest,HOXD13,Rest,163.0,24,11,35,0.0,False,,False,>10 DE genes,no on-target KD
58,ENSG00000128714,CE0008678_CE0008162,CE0010866_CE0006864,0.047388886679684245,0.25914515962029294,1229,Rest,HOXD13,Rest,163.0,24,11,35,0.0,False,,False,>10 DE genes,no on-target KD
59,ENSG00000128714,CE0008678_CE0006864,CE0010866_CE0008162,-0.0002602576643463324,0.025321438686059208,1810,Rest,HOXD13,Rest,163.0,24,11,35,0.0,False,,False,>10 DE genes,no on-target KD
60,ENSG00000129566,CE0008678_CE0010866,CE0008162_CE0006864,0.47821667262991074,0.7426694783773142,2471,Rest,TEP1,Rest,156.0,880,483,1363,-4.852289629098396,True,13.613406323682543,False,>10 DE genes,on-target KD
61,ENSG00000129566,CE0008678_CE0008162,CE0010866_CE0006864,0.5294206315354858,0.7589141925812879,1996,Rest,TEP1,Rest,156.0,880,483,1363,-4.852289629098396,True,13.613406323682543,False,>10 DE genes,on-target KD
62,ENSG00000129566,CE0008678_CE0006864,CE0010866_CE0008162,0.2624791826363761,0.5197984915109621,3075,Rest,TEP1,Rest,156.0,880,483,1363,-4.852289629098396,True,13.613406323682543,False,>10 DE genes,on-target KD
63,ENSG00000130414,CE0008678_CE0010866,CE0008162_CE0006864,0.38045412881753243,0.8392568065261081,29,Rest,NDUFA10,Rest,866.0,96,33,129,-9.99514309920424,True,79.29412774437593,False,>10 DE genes,on-target KD
64,ENSG00000130414,CE0008678_CE0008162,CE0010866_CE0006864,0.4804134872882957,0.6278695242832251,427,Rest,NDUFA10,Rest,866.0,96,33,129,-9.99514309920424,True,79.29412774437593,False,>10 DE genes,on-target KD
65,ENSG00000130414,CE0008678_CE0006864,CE0010866_CE0008162,0.18487447390902287,0.5002948297400581,992,Rest,NDUFA10,Rest,866.0,96,33,129,-9.99514309920424,True,79.29412774437593,False,>10 DE genes,on-target KD
66,ENSG00000130635,CE0008678_CE0010866,CE0008162_CE0006864,-0.1314928115787085,,38,Rest,COL5A1,Rest,341.0,30,2,32,0.0,False,,False,>10 DE genes,no on-target KD
67,ENSG00000130635,CE0008678_CE0008162,CE0010866_CE0006864,-0.10482490427588922,,41,Rest,COL5A1,Rest,341.0,30,2,32,0.0,False,,False,>10 DE genes,no on-target KD
68,ENSG00000130635,CE0008678_CE0006864,CE0010866_CE0008162,-0.3648510445220422,,28,Rest,COL5A1,Rest,341.0,30,2,32,0.0,False,,False,>10 DE genes,no on-target KD
69,ENSG00000133056,CE0008678_CE0010866,CE0008162_CE0006864,0.11034244400860989,,1135,Rest,PIK3C2B,Rest,215.0,51,22,73,-4.32956686127783,True,8.872930682515626,False,>10 DE genes,on-target KD
70,ENSG00000133056,CE0008678_CE0008162,CE0010866_CE0006864,0.06902305049650496,0.5532650133376218,476,Rest,PIK3C2B,Rest,215.0,51,22,73,-4.32956686127783,True,8.872930682515626,False,>10 DE genes,on-target KD
71,ENSG00000133056,CE0008678_CE0006864,CE0010866_CE0008162,0.6148985435826431,0.8731657589009666,12,Rest,PIK3C2B,Rest,215.0,51,22,73,-4.32956686127783,True,8.872930682515626,False,>10 DE genes,on-target KD
